ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
d2b349d81a5af5d6b7d158cd81d6544f	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pezizaceae	 Peziza	 Peziza_sp
c472f0e9486b520089b375d2e605faa4	Fungi	 Ascomycota	 Lecanoromycetes				
bc87f8a92eff14363cbd77c0834cbe71	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
28a6955c4c7cd45451f5308afae60eba	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
9da3088bdbef9fea72d35cb431925c06	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Mycenaceae	 Mycena	 Mycena_silvae-nigrae
49605bcbc2747c4f01f3bebffb929c50	Fungi	 Mucoromycota	 Mucoromycetes	 Mucorales	 Mucoraceae	 Mucor	 Mucor_strictus
1490bce77f897bcd068f8c6dc7e2ebaa	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
bf7bdc88538208897ac8a9c918fa6f19	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
687d5374c6d7b510c0ce757dd2be98c9	Fungi	 Ascomycota					
452aacad18b28bcbe5de1918b3673e32	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Cladosporiaceae	 Cladosporium	
9e5f7980f07ba6ac3cafa7863e35bcd1	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
35e877d553c397da8278e1d39f634c70	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Tricholomataceae	 Tricholoma	 Tricholoma_vaccinum
5701dbd62d8e598dc092b6639caa39f1	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
cf510607951fe94eb5c080f564459704	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Russula	 Russula_sp
fe449b4a986229842e33af8f78055237	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_cicindela
dad44066140a5c2873add31e456ed000	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Albatrellaceae	 Byssoporia	 Byssoporia_terrestris
78e068b10795a9059ee8eb5c990e9249	Fungi	 Ascomycota	 Eurotiomycetes	 Eurotiales	 Eurotiales_fam_Incertae_sedis	 Eurotiales_gen_Incertae_sedis	 Eurotiales_sp
f6b3f506365df2b21c67fc668e13ea56	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
1cff0419fa8375491478085997c502d7	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
b0af8f230cc245f6255b4996e8023d38	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
3a96aa3436aa82c549c140eabe4efedf	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
b27b6953c8c4dfbed2727e1c283dde6b	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Russulaceae_gen_Incertae_sedis	 Russulaceae_sp
f109e64afd3e9da2beb28093feeddf71	Fungi	 Ascomycota	 Lecanoromycetes	 Acarosporales	 Acarosporales_fam_Incertae_sedis	 Acarosporales_gen_Incertae_sedis	 Acarosporales_sp
b5c2cd462c5fb9fe795f1f26be7dd470	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanoromycetes_ord_Incertae_sedis	 Lecanoromycetes_fam_Incertae_sedis	 Lecanoromycetes_gen_Incertae_sedis	 Lecanoromycetes_sp
47b4b0a670056026ee208ab741be9659	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Bulleribasidiaceae	 Vishniacozyma	 Vishniacozyma_victoriae
bc329cf5c88c663cadd71a5d43ce8004	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Meliniomyces	 Meliniomyces_sp
938bcc1c2c18175448cbd39f9cc6ab0f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Coleophoma	 Coleophoma_empetri
d2ed31841a6c553f22286233976285f4	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
7f6abc718820a0acbaaa26799dedeaa6	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Capronia	 Capronia_sp
6efbd818263dec3acbc9ba4a9f4b7c02	Fungi	 Basidiomycota	 Microbotryomycetes	 Microbotryomycetes_ord_Incertae_sedis	 Chrysozymaceae	 Yurkovia	 Yurkovia_nerthusi
fcbbedb4c0a22ca25702f557fda195c6	Fungi	 Ascomycota	 Taphrinomycetes	 Taphrinales	 Taphrinales_fam_Incertae_sedis	 Taphrinales_gen_Incertae_sedis	 Taphrinales_sp
4c7bb6f18f835552708217b2ad4a70f2	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Humicolopsis	 Humicolopsis_sp
eff1d0299b366636a4f98d821dedbe60	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
d7ba2f4faa0c4066a334c84ed479daf0	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
e62cf001fb7ca2cabc126ac42e2cb83c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Gorgoniceps	 Gorgoniceps_sp
1f1ec368e295edad6e33787e73a827b4	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
9a9620c553e6464ee1544fc4e9d1efaa	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
e7a176bd387f8864e990ce74a38ee1c4	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Tremellales_fam_Incertae_sedis	 Tremellales_gen_Incertae_sedis	 Tremellales_sp
dc191b90fc2fd7be9d8069b231b922de	Fungi	 Basidiomycota	 Agaricomycetes	 Tremellodendropsidales	 Tremellodendropsidales_fam_Incertae_sedis	 Tremellodendropsidales_gen_Incertae_sedis	 Tremellodendropsidales_sp
e1086443309bb633cc2ff22013e77b79	Fungi	 Ascomycota	 Dothideomycetes	 Venturiales	 Sympoventuriaceae	 Sympoventuriaceae_gen_Incertae_sedis	 Sympoventuriaceae_sp
9e40527608d35c66c0f9d81bfe0f6ce8	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
8a6b632162120bc37c01d76bc3bc927f	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Tremellaceae	 Tremella	 Tremella_diploschistina
f256097db865fb8f973f7e9ad1c41c5e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
067a2a849b1ff73d789c07e9514628cf	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Sarcosomataceae	 Pseudoplectania	
c0a2b7da9342467a139ef574e8637fad	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
04d31b13d0a65273f70d23c6a800e660	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
3ae2a340229ad85f775a128cd609932e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Glutinomyces	 Glutinomyces_sp
c2d7fb181dd1cf9082e4b4f0d3758159	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
a0194b0e1e952d49f903c88db8e76a81	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
09f4f66b22d0852feb2c45931f254fec	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Exophiala	 Exophiala_xenobiotica
52eead73fb8bb7f0be9a485055aeeb3f	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Piskurozymaceae	 Piskurozyma	 Piskurozyma_taiwanensis
68d4bb602848f986d44ff543def165ec	Fungi	 Ascomycota	 Leotiomycetes	 Leotiales	 Leotiales_fam_Incertae_sedis	 Leotiales_gen_Incertae_sedis	 Leotiales_sp
c5143f8460598783214cbdbc88f9bd57	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
eaa4fbbd70c2bc7e0f1742f5337b236f	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Thelephoraceae	 Polyozellus	 Polyozellus_humicola
a8d426d87be53ada0f7b4cb70469995d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Miniancora	 Miniancora_sp
279edd3cad77fa685c91349e6191f3e6	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Glutinomyces	 Glutinomyces_sp
00c8fc5ee86eabf8b9f69f4e5c616e7c	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
c4afb2c635d0859539adb6a9e7206d61	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Tylosporaceae	 Tylospora	 Tylospora_sp
c18ae2a486ed95b593e8ecb03b013944	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
8017798a28f51508c0e75e41ac94835b	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Capnodiales_fam_Incertae_sedis	 Capnodiales_gen_Incertae_sedis	 Capnodiales_sp
5f8fc45aa4ac754bf754f7700b2a00bf	Fungi	 Ascomycota	 Eurotiomycetes	 Sclerococcales			
c154698014d9bc4dc9a3908b631e7de6	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
e5f15c6a17ee7947fb4f64c1e65897a0	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
606de3873fe65cabc489fb83a0d1f514	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyphodiscus	 Hyphodiscus_sp
278ef5d4dd3a594ad608268a4a153151	Fungi	 Basidiomycota	 Agaricomycetes	 Hymenochaetales			
8e2f86376499344281859d40359a28f5	Fungi	 Ascomycota	 Saccharomycetes	 Saccharomycetales	 Saccharomycetaceae	 Kuraishia	 Kuraishia_capsulata
ab009b7187be6fab9bc1acffb72060ae	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
7bb8e806bef6980685f91fe101058c4f	Fungi	 Basidiomycota	 Microbotryomycetes	 Sporidiobolales	 Sporidiobolales_fam_Incertae_sedis	 Sporidiobolales_gen_Incertae_sedis	 Sporidiobolales_sp
a010caae313e1b835bb8db49e17eb352	Fungi	 Ascomycota	 Leotiomycetes	 Leotiales	 Mniaeciaceae	 Epithamnolia	 Epithamnolia_sp
0b9eaade0fb5eec81fe0e254c9e111a4	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
1d0b1e2e5d16b54b0495c6e95c537c5d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
047e161e49945db9283824d265f0dd5c	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Nectriaceae	 Fusarium	 Fusarium_langsethiae
4f6a85c1a09413f53a551d1a83cea394	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
6ee39675e567d540db33fcca47a343ed	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
73a57345d299762af058347534511f02	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
cb4424cf082d6fbedc11380dcd93dc6e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
42582e4a772e516b826ff8cd821fd1dc	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
299b9406080aa68ea3c2d3af01e01cb3	Fungi	 Ascomycota	 Pezizomycotina_cls_Incertae_sedis	 Pezizomycotina_ord_Incertae_sedis	 Pezizomycotina_fam_Incertae_sedis	 Pezizomycotina_gen_Incertae_sedis	 Pezizomycotina_sp
19feb4c3f61a04bfa1f7ccf75facbf0f	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
981d1f9d871f3431a2361b2f5e58729b	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
10198acdeb51a9b92813e0d901731f37	Fungi	 Ascomycota	 Leotiomycetes	 Rhytismatales	 Rhytismataceae	 Colpoma	 Colpoma_sp
a010cbd5f1658037a4d7990effc10d9a	Fungi	 Basidiomycota	 Atractiellomycetes	 Atractiellales	 Phleogenaceae	 Bourdotigloea	 Bourdotigloea_sp
cac71b64be5ff45fead079df1edce3f5	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
e3ba4f3609b813263066f513e64a6c9b	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
1d7124a29f9386e22a4ade77760a1349	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae		
251b87121c58e7848dc7f6472f0150ac	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
3dcd99b6ac308daa03266d5a658a4967	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Scleropezicula	 Scleropezicula_sp
2ba548c19fa7e654729b5e32431e12c7	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
dd67c32e02b04a6a6868b782683158d3	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricomycetes_ord_Incertae_sedis	 Agaricomycetes_fam_Incertae_sedis	 Agaricomycetes_gen_Incertae_sedis	 Agaricomycetes_sp
3247e4c5f7665b91ba15f20668ef515e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
804f8b856914736ee006a36bbd6d7643	Fungi	 Ascomycota	 Dothideomycetes	 Dothideales	 Dothideaceae	 Rhizosphaera	
ac73897afeb5ee0c1c249647f9dd6606	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Piskurozymaceae	 Piskurozyma	 Piskurozyma_arborea
38265b37d31ebd76b6e69b703b369830	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Atheliales_fam_Incertae_sedis	 Atheliales_gen_Incertae_sedis	 Atheliales_sp
d6ee3653e8c5ddabf645ba2a0c0c3f5e	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
85447c9c87f923d7f2156470b3a16d78	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Gryganskiella	 Gryganskiella_cystojenkinii
06d129859ea2be16dd767f264fcfbda5	Fungi	 Ascomycota	 Eurotiomycetes	 Eurotiales	 Aspergillaceae	 Penicillium	 Penicillium_sp
a6fa1b7f1e1acfcb657cf92c156be9d4	Fungi	 Basidiomycota	 Microbotryomycetes	 Leucosporidiales	 Leucosporidiaceae	 Leucosporidium	 Leucosporidium_sp
ce5c12d61c7c5717399c996a8380b7ba	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	
dd0debefb9bc64424d43a4a0275a2442	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipitaceae_gen_Incertae_sedis	 Serendipitaceae_sp
812ea2f9ba88fe1bde906e226f51b50a	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Cladosporiaceae	 Cladosporium	
fbaed37c8caf61f25cc4dbfbde3296fa	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Phaeotremellaceae	 Phaeotremella	
8782f472f6c7c579fb97f3759cb7d0c5	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
2881c5cf5503574d80b587ef11df8048	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Chaetomiaceae	 Mycothermus	 Mycothermus_sp
7398d62971ce41eff15e135f7d7e42bd	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Filobasidiaceae	 Filobasidium	 Filobasidium_wieringae
4d78250e2464ea3c5ec101254c678aca	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Tricholomataceae	 Xeromphalina	 Xeromphalina_cauticinalis
0a39ab85579bfddda2aab206e4a8b7b8	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
11d42c76944f3ab3b9933c40882f4630	Fungi	 Ascomycota	 Dothideomycetes	 Venturiales	 Venturiaceae	 Venturia	 Venturia_sp
87b8b5648a9214a17e4d427960a9692e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae		
d508e70b4c33cfa2ee0f276a9f9cc9c6	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Cladosporiaceae	 Cladosporium	
2783febc5adbe0d79f703beb37c934cf	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Pezoloma	
329725febda216789d45eb1081f8dab0	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Pseudohelotium	 Pseudohelotium_pineti
5a224aee318cab90f6c1e52fb623c1ff	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_sagacitas
5df128a5f6be3939009fbc98c77a7ffe	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
e0b40c96ca1e468e7e51f856e2616141	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pyronemataceae	 Trichophaea	 Trichophaea_sp
fdd7d3fac8cd687e4160b066c18b3235	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
d4ef4c4908d7ea4b8e22b6598f2dd52d	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
2dbb76c4cc0b05da0e2eb7603240a34c	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Phaeotremellaceae	 Phaeotremella	 Phaeotremella_sp
4db7b23b0c07a3d01e30d4649d1323d3	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Scleropezicula	 Scleropezicula_sp
15b3142332c35a64ef8d36681703837d	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	
ba31ff7c4cdeca944f757d83687282b2	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Tricholomataceae	 Cantharellula	 Cantharellula_umbonata
bf22d3c9e2eefb0afa42e13714e51776	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	 Lactarius_sp
273ebdc1fd6d2577148c0e9916a19c7e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Gorgoniceps	 Gorgoniceps_sp
1ca614191c3369994787dbea4870b6eb	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Capnodiales_fam_Incertae_sedis	 Capnodiales_gen_Incertae_sedis	 Capnodiales_sp
f2475270db93bfbcca98fd1e6f05c904	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Meliniomyces	 Meliniomyces_sp
d0e4801cec5e644fc105a9a4d0373ca5	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hamatocanthoscyphaceae	 Xenopolyscytalum	 Xenopolyscytalum_pinea
31928ff55bba6ec87b6eb47cebd2cf67	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Tetracladium	 Tetracladium_sp
a4314ec0d7a5c7e466637a19518c6c21	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae		
ef71b20b937e348eeeb9003b17dbccc4	Fungi	 Basidiomycota	 Microbotryomycetes	 Microbotryomycetes_ord_Incertae_sedis	 Chrysozymaceae	 Pseudohyphozyma	 Pseudohyphozyma_sp
beb44385e0c6866d3311218c98bfd625	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_basiparvispora
202afcb049e4b180919fd9a04d0c7916	Fungi	 Basidiomycota	 Agaricomycetes	 Cantharellales	 Cantharellales_fam_Incertae_sedis	 Cantharellales_gen_Incertae_sedis	 Cantharellales_sp
e7ed5dcfcf1d9641e1d371ccaae29475	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
ddbe60434a118da9fa5ba9a8aa7c1459	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Piskurozymaceae	 Piskurozyma	 Piskurozyma_arborea
2469d920d3a0f723e910321f2c83c895	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Didymellaceae		
b3041cace358e2e08c895c492255749d	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
e7d81f2ca0c4cd284fa6e7e8e700a549	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Cryptosporiopsis	 Cryptosporiopsis_sp
f0d49cafffe486964d0dea803de9ab2d	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
69af39534aef9c16a9e0af8c96b4e58b	Fungi	 Ascomycota					
8e5070213c27eabf65f0811b0bad9609	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Phaeotremellaceae	 Phaeotremella	
ca88637ee556348dacb68efa13af95d6	Fungi	 Ascomycota	 Lecanoromycetes	 Baeomycetales	 Xylographaceae	 Xylographa	 Xylographa_vitiligo
d1ef330911750389eb764749d207b083	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Didymosphaeriaceae		
acd67e0429ad432effd4f02c40c1e435	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Bulleribasidiaceae	 Vishniacozyma	 Vishniacozyma_victoriae
ea8e0622b5a1a44f45531392a69ace1e	Fungi	 Basidiomycota	 Tremellomycetes	 Cystofilobasidiales	 Mrakiaceae	 Krasilnikovozyma	 Krasilnikovozyma_sp
3cbc567f098aa46473b3c4c90e5bbf02	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Melanommataceae		
ea624cbafe149078670e6ce7a9d8da53	Fungi	 Ascomycota	 Leotiomycetes				
9a3ed336aabfa089cf42360232fbb82c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
359363279713b9a6242c1c9e54d8c504	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
47e9f97097af43b764113d4e3a0ae40a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_longipes
294d7f60375c59f7f4abfa5012ec637d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
63b8a1d2d446ca1807e676ce54ac8b0c	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
9fb9a16e6a9b70840179d1fd2cdfdd1d	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
1163e61c9069bb0dcf987e369744b82a	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
